1001, 1970, 0, 0, 0
2000, 1901, 0, 0, 0
3001, 1922, 0, 0, 0
4000, 1871, 0, 0, 0
5001, 1973, 0, 0, 0
6000, 1964, 0, 0, 0
7001, 1901, 0, 0, 0
8001, 1953, 0, 0, 0
9001, 2034, 0, 0, 0
10001, 1962, 0, 0, 0
11000, 1923, 0, 0, 0
12000, 1967, 0, 0, 0
13000, 1828, 0, 0, 0
14002, 1970, 0, 0, 0
15001, 1900, 0, 0, 0
16001, 1941, 0, 0, 0
17001, 1957, 0, 0, 0
18001, 1960, 0, 0, 0
19002, 1896, 0, 0, 0
20002, 2010, 0, 0, 0
21001, 2085, 0, 0, 0
22001, 1958, 0, 0, 0
23000, 1944, 0, 0, 0
24001, 1853, 0, 0, 0
25001, 2006, 0, 0, 0
26001, 1972, 0, 0, 0
27001, 2017, 0, 0, 0
28001, 1907, 0, 0, 0
29000, 1930, 0, 0, 0
30000, 1909, 0, 0, 0
