1002, 2308537, 0, 0, 0
2001, 2333977, 0, 0, 0
3001, 2419469, 0, 0, 0
4002, 2365815, 0, 0, 0
5001, 2425879, 0, 0, 0
6001, 2276176, 0, 0, 0
7001, 2319600, 0, 0, 0
8001, 2413579, 0, 0, 0
9001, 2392965, 0, 0, 0
10001, 2367843, 0, 0, 0
11000, 2413703, 0, 0, 0
12000, 2384325, 0, 0, 0
13001, 2355391, 0, 0, 0
14001, 2286997, 0, 0, 0
15001, 2330871, 0, 0, 0
16002, 2293714, 0, 0, 0
17001, 2361198, 0, 0, 0
18001, 2335320, 0, 0, 0
19001, 2392158, 0, 0, 0
20001, 2427061, 0, 0, 0
21001, 2347578, 0, 0, 0
22002, 2363332, 0, 0, 0
23002, 2420846, 0, 0, 0
24001, 2406168, 0, 0, 0
25002, 2423704, 0, 0, 0
26001, 2405680, 0, 0, 0
27001, 2364471, 0, 0, 0
28000, 2411428, 0, 0, 0
29001, 2360213, 0, 0, 0
30000, 2372883, 0, 0, 0
