1001, 2242147, 0, 0, 0
2000, 2267585, 0, 0, 0
3001, 2278017, 0, 0, 0
4001, 2329297, 0, 0, 0
5002, 2368273, 0, 0, 0
6000, 2219712, 0, 0, 0
7000, 2286106, 0, 0, 0
8000, 2350313, 0, 0, 0
9000, 2291689, 0, 0, 0
10001, 2314718, 0, 0, 0
11002, 2330102, 0, 0, 0
12000, 2240472, 0, 0, 0
13001, 2281429, 0, 0, 0
14000, 2263217, 0, 0, 0
15001, 2303431, 0, 0, 0
16000, 2197518, 0, 0, 0
17002, 2290277, 0, 0, 0
18000, 2335946, 0, 0, 0
19002, 2268098, 0, 0, 0
20002, 2322359, 0, 0, 0
21001, 2273100, 0, 0, 0
22001, 2264964, 0, 0, 0
23001, 2323745, 0, 0, 0
24000, 2321201, 0, 0, 0
25001, 2319136, 0, 0, 0
26001, 2328704, 0, 0, 0
27001, 2279444, 0, 0, 0
28000, 2326007, 0, 0, 0
29000, 2249231, 0, 0, 0
30001, 2398772, 0, 0, 0
